date,close,open,high,low,volume
2021-05-19T00:00:00+05:30,196.1,198.27,199.55,195.91,25854821.0
2021-05-20T00:00:00+05:30,195.39,196.76,197.57,195.21,22124749.0
2021-05-21T00:00:00+05:30,197.33,195.96,198.09,195.77,23982557.0
2021-05-24T00:00:00+05:30,199.64,197.75,200.16,196.1,30580220.0
2021-05-25T00:00:00+05:30,199.08,201.06,201.44,198.46,26839589.0
2021-05-26T00:00:00+05:30,198.79,199.93,200.54,198.51,18620034.0
2021-05-27T00:00:00+05:30,199.31,199.17,202.14,198.51,50378600.0
2021-05-28T00:00:00+05:30,200.96,200.59,201.53,199.69,27117862.0
2021-05-31T00:00:00+05:30,204.46,202.95,205.68,202.38,77377558.0
2021-06-01T00:00:00+05:30,203.18,205.78,207.1,202.24,41056888.0
2021-06-02T00:00:00+05:30,197.28,198.7,200.54,196.91,102395608.0
2021-06-03T00:00:00+05:30,197.33,198.93,198.93,197.0,49428644.0
2021-06-04T00:00:00+05:30,197.05,197.75,197.94,196.34,31915291.0
2021-06-07T00:00:00+05:30,199.6,198.6,200.49,198.42,33300192.0
2021-06-08T00:00:00+05:30,201.67,200.3,202.24,199.36,22524134.0
2021-06-09T00:00:00+05:30,200.59,202.0,202.71,199.64,26366089.0
2021-06-10T00:00:00+05:30,197.57,197.0,199.55,195.87,32544111.0
2021-06-11T00:00:00+05:30,196.24,198.51,198.65,196.1,22696741.0
2021-06-14T00:00:00+05:30,195.68,196.29,196.76,193.7,18727829.0
2021-06-15T00:00:00+05:30,195.44,195.91,196.72,195.39,15736533.0
2021-06-16T00:00:00+05:30,196.2,195.44,197.61,195.44,21298292.0
2021-06-17T00:00:00+05:30,194.12,195.35,196.34,193.51,22752467.0
2021-06-18T00:00:00+05:30,193.08,194.45,194.88,191.15,24967293.0
2021-06-21T00:00:00+05:30,192.99,191.71,194.45,191.05,20207585.0
2021-06-22T00:00:00+05:30,193.6,194.55,194.69,192.89,19114281.0
2021-06-23T00:00:00+05:30,192.52,194.12,194.31,192.19,13322087.0
2021-06-24T00:00:00+05:30,191.86,192.99,193.18,191.19,23767767.0
2021-06-25T00:00:00+05:30,193.55,192.56,194.07,192.33,14701415.0
2021-06-28T00:00:00+05:30,192.19,194.36,194.36,191.95,15495901.0
2021-06-29T00:00:00+05:30,191.9,192.19,193.79,191.76,14117541.0
2021-06-30T00:00:00+05:30,191.34,192.85,192.94,191.19,16889273.0
2021-07-01T00:00:00+05:30,191.62,191.52,192.37,190.82,10796586.0
2021-07-02T00:00:00+05:30,191.05,191.9,192.28,190.91,13452995.0
2021-07-05T00:00:00+05:30,192.23,191.62,192.66,191.34,10856921.0
2021-07-06T00:00:00+05:30,191.15,191.86,192.37,190.91,11747246.0
2021-07-07T00:00:00+05:30,192.33,191.15,193.7,190.96,18941354.0
2021-07-08T00:00:00+05:30,190.68,192.09,193.04,190.49,22167804.0
2021-07-09T00:00:00+05:30,190.06,190.68,191.01,189.64,12536902.0
2021-07-12T00:00:00+05:30,189.83,190.68,191.19,189.68,13862497.0
2021-07-13T00:00:00+05:30,190.53,190.68,190.86,190.06,11473660.0
2021-07-14T00:00:00+05:30,192.66,190.53,193.65,190.39,21696796.0
2021-07-15T00:00:00+05:30,194.69,192.94,196.81,191.52,30565875.0
2021-07-16T00:00:00+05:30,196.24,196.06,197.9,195.58,30743394.0
2021-07-19T00:00:00+05:30,196.1,195.21,197.75,194.78,17442875.0
2021-07-20T00:00:00+05:30,195.21,196.53,197.57,194.83,25061859.0
2021-07-22T00:00:00+05:30,195.39,195.39,196.57,194.31,19399111.0
2021-07-23T00:00:00+05:30,200.49,195.39,201.62,194.92,47171354.0
2021-07-26T00:00:00+05:30,199.31,202.0,203.28,198.98,50070902.0
2021-07-27T00:00:00+05:30,196.95,200.11,201.06,196.29,25888329.0
2021-07-28T00:00:00+05:30,197.38,196.62,198.23,195.82,15612103.0
2021-07-29T00:00:00+05:30,194.5,197.38,198.42,194.12,16530483.0
2021-07-30T00:00:00+05:30,193.46,194.55,195.49,193.13,15827685.0
2021-08-02T00:00:00+05:30,195.68,194.88,195.87,193.93,10248702.0
2021-08-03T00:00:00+05:30,198.13,195.87,199.08,194.88,19565425.0
2021-08-04T00:00:00+05:30,196.91,199.08,199.27,196.43,11651478.0
2021-08-05T00:00:00+05:30,203.18,196.91,204.6,195.3,49980530.0
2021-08-06T00:00:00+05:30,202.24,203.32,203.89,200.68,24982218.0
2021-08-09T00:00:00+05:30,201.81,202.95,204.98,200.78,21567274.0
2021-08-10T00:00:00+05:30,198.09,202.0,202.43,196.86,19234258.0
2021-08-11T00:00:00+05:30,196.95,198.09,198.79,195.82,16334390.0
2021-08-12T00:00:00+05:30,197.19,198.46,202.19,196.67,29336927.0
2021-08-13T00:00:00+05:30,199.6,198.09,200.4,197.47,19970550.0
2021-08-16T00:00:00+05:30,199.08,199.55,201.29,198.7,11854685.0
2021-08-17T00:00:00+05:30,197.47,198.98,199.64,197.09,8325224.0
2021-08-18T00:00:00+05:30,197.24,197.85,199.64,196.67,11373279.0
2021-08-20T00:00:00+05:30,197.19,195.39,198.89,195.11,20574473.0
2021-08-23T00:00:00+05:30,194.73,197.75,198.42,194.45,10526514.0
2021-08-24T00:00:00+05:30,194.22,195.39,195.39,193.22,13231916.0
2021-08-25T00:00:00+05:30,194.83,194.83,196.24,194.45,11215680.0
2021-08-26T00:00:00+05:30,193.13,194.83,195.25,192.89,15717335.0
2021-08-27T00:00:00+05:30,194.36,193.51,195.25,193.41,11098606.0
2021-08-30T00:00:00+05:30,196.34,194.45,196.53,194.45,12802597.0
2021-08-31T00:00:00+05:30,199.45,196.39,199.74,195.63,27341266.0
2021-09-01T00:00:00+05:30,197.75,199.17,200.4,197.57,17206616.0
2021-09-02T00:00:00+05:30,197.99,197.28,199.64,197.28,15171739.0
2021-09-03T00:00:00+05:30,198.79,197.99,199.41,197.99,10836373.0
2021-09-06T00:00:00+05:30,197.57,199.17,199.36,197.33,11263630.0
2021-09-07T00:00:00+05:30,199.88,199.08,202.33,198.37,39716155.0
2021-09-08T00:00:00+05:30,199.41,200.35,201.06,197.94,18256851.0
2021-09-09T00:00:00+05:30,200.73,199.22,201.91,198.75,20182760.0
2021-09-13T00:00:00+05:30,202.14,201.39,203.09,199.93,16996789.0
2021-09-14T00:00:00+05:30,203.98,202.85,205.07,202.19,20787246.0
2021-09-15T00:00:00+05:30,203.89,204.93,205.02,203.23,21451389.0
2021-09-16T00:00:00+05:30,217.81,204.79,220.55,204.17,158102628.0
2021-09-17T00:00:00+05:30,218.19,219.94,224.0,216.26,84223645.0
2021-09-20T00:00:00+05:30,220.65,218.05,225.93,217.34,74571690.0
2021-09-21T00:00:00+05:30,227.96,221.78,228.86,218.71,60037734.0
2021-09-22T00:00:00+05:30,229.85,229.85,232.02,227.21,55747231.0
2021-09-23T00:00:00+05:30,228.9,231.26,231.83,228.15,23085325.0
2021-09-24T00:00:00+05:30,225.08,230.32,230.32,224.37,26297617.0
2021-09-27T00:00:00+05:30,225.32,226.36,228.29,222.3,24250074.0
2021-09-28T00:00:00+05:30,224.42,226.4,228.06,223.05,16647243.0
2021-09-29T00:00:00+05:30,224.75,222.77,227.87,222.49,16367668.0
2021-09-30T00:00:00+05:30,222.91,226.45,226.92,222.06,17329444.0
2021-10-01T00:00:00+05:30,222.16,222.01,223.71,219.84,16903824.0
2021-10-04T00:00:00+05:30,223.34,222.77,224.99,222.2,11321257.0
2021-10-05T00:00:00+05:30,221.54,223.15,224.14,221.35,9771412.0
2021-10-06T00:00:00+05:30,218.29,221.64,223.15,217.67,18544841.0
2021-10-07T00:00:00+05:30,219.89,219.94,221.78,219.28,10987530.0
2021-10-08T00:00:00+05:30,218.71,221.59,221.64,218.24,10317681.0
2021-10-11T00:00:00+05:30,224.7,218.99,226.07,218.71,22442632.0
2021-10-12T00:00:00+05:30,227.77,225.22,229.38,224.66,30957608.0
2021-10-13T00:00:00+05:30,235.23,228.95,236.83,226.69,53138749.0
2021-10-14T00:00:00+05:30,242.17,239.05,247.17,236.31,90479463.0
2021-10-18T00:00:00+05:30,247.83,246.37,250.43,242.92,63873869.0
2021-10-19T00:00:00+05:30,232.16,246.75,247.83,231.31,62569613.0
2021-10-20T00:00:00+05:30,232.77,232.16,234.57,228.76,50662460.0
2021-10-21T00:00:00+05:30,230.98,234.1,234.43,229.47,23856178.0
2021-10-22T00:00:00+05:30,223.34,230.98,232.02,220.6,37647804.0
2021-10-25T00:00:00+05:30,220.31,220.98,223.38,217.58,23660394.0
2021-10-26T00:00:00+05:30,223.43,220.98,225.6,219.56,20058724.0
2021-10-27T00:00:00+05:30,225.08,226.78,227.77,222.96,27450457.0
2021-10-28T00:00:00+05:30,212.48,221.92,222.72,211.58,49031313.0
2021-10-29T00:00:00+05:30,210.69,212.39,215.45,209.84,28224459.0
2021-11-01T00:00:00+05:30,214.13,211.58,214.79,210.03,24575307.0
2021-11-02T00:00:00+05:30,212.95,215.22,216.4,211.91,15195781.0
2021-11-03T00:00:00+05:30,209.98,213.33,214.13,209.27,18903093.0
2021-11-04T00:00:00+05:30,213.85,212.24,214.56,211.44,7442018.0
2021-11-08T00:00:00+05:30,216.92,216.82,217.77,213.05,21474484.0
2021-11-09T00:00:00+05:30,215.93,216.96,217.96,215.08,12205071.0
2021-11-10T00:00:00+05:30,217.91,214.7,219.8,214.46,14228820.0
2021-11-11T00:00:00+05:30,217.11,217.48,218.52,215.74,8618120.0
2021-11-12T00:00:00+05:30,219.84,218.24,220.83,216.3,12559665.0
2021-11-15T00:00:00+05:30,224.75,220.83,225.6,220.03,41057053.0
2021-11-16T00:00:00+05:30,222.25,225.65,226.21,221.83,15547616.0
2021-11-17T00:00:00+05:30,226.07,222.77,231.5,222.44,49471339.0
2021-11-18T00:00:00+05:30,224.19,226.54,229.38,223.05,21427355.0
2021-11-22T00:00:00+05:30,217.96,224.56,227.25,216.68,23914975.0
2021-11-23T00:00:00+05:30,218.62,216.3,219.65,216.3,14231232.0
2021-11-24T00:00:00+05:30,214.93,219.42,219.65,214.23,14979660.0
2021-11-25T00:00:00+05:30,218.33,214.27,219.18,213.09,25324623.0
2021-11-26T00:00:00+05:30,211.44,216.07,217.15,210.59,28632234.0
2021-11-29T00:00:00+05:30,209.08,209.55,211.11,207.85,23447491.0
2021-11-30T00:00:00+05:30,208.75,209.55,212.57,207.67,24899390.0
2021-12-01T00:00:00+05:30,209.46,209.55,210.78,208.23,13767657.0
2021-12-02T00:00:00+05:30,212.81,209.46,213.47,208.89,16849480.0
2021-12-03T00:00:00+05:30,209.22,212.39,213.52,208.94,14613950.0
2021-12-06T00:00:00+05:30,205.68,209.22,209.74,205.31,13918679.0
2021-12-07T00:00:00+05:30,208.28,206.63,209.51,205.87,9432666.0
2021-12-08T00:00:00+05:30,212.34,208.61,213.0,208.61,10447570.0
2021-12-09T00:00:00+05:30,222.2,210.5,223.19,210.5,40513158.0
2021-12-10T00:00:00+05:30,222.86,222.96,225.55,220.65,37251313.0
2021-12-13T00:00:00+05:30,221.45,224.66,225.36,221.02,23364212.0
2021-12-14T00:00:00+05:30,215.78,221.83,223.81,214.79,39736179.0
2021-12-15T00:00:00+05:30,211.49,217.11,219.18,210.88,36711185.0
2021-12-16T00:00:00+05:30,210.4,213.33,213.47,208.42,25636465.0
2021-12-17T00:00:00+05:30,205.73,210.31,210.36,204.6,31446998.0
2021-12-20T00:00:00+05:30,200.49,204.13,204.13,198.04,39558566.0
2021-12-21T00:00:00+05:30,200.59,202.0,203.37,199.22,20547564.0
2021-12-22T00:00:00+05:30,200.11,202.0,202.19,199.27,18263386.0
2021-12-23T00:00:00+05:30,205.12,201.91,206.2,201.25,23528819.0
2021-12-24T00:00:00+05:30,205.78,205.78,208.09,204.32,17566412.0
2021-12-27T00:00:00+05:30,205.35,206.16,206.2,203.56,8637342.0
2021-12-28T00:00:00+05:30,207.71,205.78,208.23,205.78,12255907.0
2021-12-29T00:00:00+05:30,204.6,207.67,207.95,204.17,12162840.0
2021-12-30T00:00:00+05:30,203.89,204.46,205.68,203.42,10319755.0
2021-12-31T00:00:00+05:30,205.83,204.74,206.53,204.03,8034239.0
2022-01-03T00:00:00+05:30,206.82,205.83,207.52,204.88,8226710.0
2022-01-04T00:00:00+05:30,207.9,207.19,209.27,206.77,9587773.0
2022-01-05T00:00:00+05:30,208.19,207.34,209.08,206.39,11897604.0
2022-01-06T00:00:00+05:30,206.44,206.72,208.04,205.97,9482190.0
2022-01-07T00:00:00+05:30,206.16,207.48,208.28,205.31,9380967.0
2022-01-10T00:00:00+05:30,210.78,207.57,212.1,206.63,16782159.0
2022-01-11T00:00:00+05:30,209.51,210.83,211.68,208.8,8497067.0
2022-01-12T00:00:00+05:30,210.26,210.03,211.11,209.18,13940438.0
2022-01-13T00:00:00+05:30,211.39,211.35,213.14,210.26,12184170.0
2022-01-14T00:00:00+05:30,210.12,211.39,212.2,209.84,11197491.0
2022-01-17T00:00:00+05:30,212.01,210.12,212.95,208.94,13049932.0
2022-01-18T00:00:00+05:30,208.37,212.01,214.56,207.95,15249003.0
2022-01-19T00:00:00+05:30,208.0,208.37,209.93,206.44,12155257.0
2022-01-20T00:00:00+05:30,206.49,208.19,209.7,205.78,18359168.0
2022-01-21T00:00:00+05:30,204.88,206.25,208.14,203.89,17571369.0
2022-01-24T00:00:00+05:30,199.93,204.88,205.54,199.08,18385701.0
2022-01-25T00:00:00+05:30,202.29,200.11,202.66,197.8,19411186.0
2022-01-27T00:00:00+05:30,202.57,199.41,203.42,199.27,24524610.0
2022-01-28T00:00:00+05:30,205.4,203.04,206.96,203.04,16184335.0
2022-01-31T00:00:00+05:30,207.85,206.25,208.37,204.93,15932215.0
2022-02-01T00:00:00+05:30,214.98,208.61,215.97,206.86,45773266.0
2022-02-02T00:00:00+05:30,219.13,217.11,220.22,216.16,43573504.0
2022-02-03T00:00:00+05:30,221.31,219.13,222.01,218.8,29499814.0
2022-02-04T00:00:00+05:30,221.16,223.95,225.13,218.57,60073880.0
2022-02-07T00:00:00+05:30,217.29,220.88,221.59,215.69,25606673.0
2022-02-08T00:00:00+05:30,218.29,217.39,219.28,216.21,17163520.0
2022-02-09T00:00:00+05:30,217.25,219.28,219.94,215.93,12600214.0
2022-02-10T00:00:00+05:30,219.23,215.88,220.31,214.98,20725517.0
2022-02-11T00:00:00+05:30,219.42,218.99,220.22,216.92,19171367.0
2022-02-14T00:00:00+05:30,207.15,213.33,213.33,206.25,24096132.0
2022-02-15T00:00:00+05:30,210.5,208.61,210.97,206.3,13640012.0
2022-02-16T00:00:00+05:30,210.26,211.25,212.1,209.41,11898672.0
2022-02-17T00:00:00+05:30,210.17,210.55,211.77,208.47,14857083.0
2022-02-18T00:00:00+05:30,209.46,210.17,210.92,209.08,9185939.0
2022-02-21T00:00:00+05:30,205.78,207.95,208.89,204.98,17086965.0
2022-02-22T00:00:00+05:30,202.8,202.95,204.74,201.06,27278667.0
2022-02-23T00:00:00+05:30,203.84,204.65,205.31,202.99,11668452.0
2022-02-24T00:00:00+05:30,196.81,198.23,201.34,195.39,43796914.0
2022-02-25T00:00:00+05:30,201.96,199.64,204.36,198.75,25037326.0
2022-02-28T00:00:00+05:30,203.75,201.25,204.32,198.98,21224547.0
2022-03-02T00:00:00+05:30,203.23,202.38,204.46,200.54,20442038.0
2022-03-03T00:00:00+05:30,207.1,203.94,207.85,203.89,30227305.0
2022-03-04T00:00:00+05:30,212.86,205.5,214.65,204.83,70805302.0
2022-03-07T00:00:00+05:30,212.34,209.55,214.27,207.76,47946711.0
2022-03-08T00:00:00+05:30,214.18,211.35,215.64,211.21,38176637.0
2022-03-09T00:00:00+05:30,216.4,214.93,218.43,213.42,44806921.0
2022-03-10T00:00:00+05:30,218.99,218.05,219.47,215.08,38278242.0
2022-03-11T00:00:00+05:30,223.1,218.9,223.81,217.25,44175818.0
2022-03-14T00:00:00+05:30,225.6,223.01,226.03,222.11,37199137.0
2022-03-15T00:00:00+05:30,224.52,225.6,227.87,222.67,34958169.0
2022-03-16T00:00:00+05:30,229.0,226.54,229.38,225.7,22914160.0
2022-03-17T00:00:00+05:30,231.17,231.5,231.64,229.09,36256386.0
2022-03-18T00:00:00+05:30,244.9,245.25,245.4,242.7,34218305.0
2022-03-21T00:00:00+05:30,230.79,232.11,233.86,230.13,29636657.0
2022-03-22T00:00:00+05:30,235.75,230.84,236.69,229.9,39139720.0
2022-03-23T00:00:00+05:30,237.87,237.35,239.48,234.57,42896547.0
2022-03-24T00:00:00+05:30,240.56,237.82,242.12,237.35,40510567.0
2022-03-25T00:00:00+05:30,239.15,240.99,241.41,235.28,31023942.0
2022-03-28T00:00:00+05:30,242.64,239.76,243.54,238.39,26396258.0
2022-03-29T00:00:00+05:30,240.33,242.64,243.06,239.52,19199074.0
2022-03-30T00:00:00+05:30,235.23,240.8,242.03,234.71,18649368.0
2022-03-31T00:00:00+05:30,236.6,235.61,240.09,235.51,27180626.0
2022-04-01T00:00:00+05:30,239.1,235.98,241.03,234.85,15155366.0
2022-04-04T00:00:00+05:30,241.13,238.91,243.44,237.02,16852184.0
2022-04-05T00:00:00+05:30,244.9,241.7,247.17,240.8,28797626.0
2022-04-06T00:00:00+05:30,245.05,243.06,248.59,242.87,20761919.0
2022-04-07T00:00:00+05:30,242.26,243.54,247.5,241.46,17015003.0
2022-04-08T00:00:00+05:30,252.79,243.54,253.78,241.65,40073442.0
2022-04-11T00:00:00+05:30,252.5,253.68,257.84,251.09,48888494.0
2022-04-12T00:00:00+05:30,249.95,251.94,253.59,248.35,24952687.0
2022-04-13T00:00:00+05:30,254.44,250.43,255.43,248.87,22686244.0
2022-04-15T00:00:00+05:30,269.1,265.3,270.6,263.65,21386113.0
2022-04-18T00:00:00+05:30,254.96,252.98,257.22,252.27,25848597.0
2022-04-19T00:00:00+05:30,246.89,256.75,257.22,244.29,24768751.0
2022-04-20T00:00:00+05:30,245.0,248.16,250.57,243.11,25966367.0
2022-04-21T00:00:00+05:30,245.8,245.14,249.62,245.05,24802801.0
2022-04-22T00:00:00+05:30,246.46,245.42,248.26,244.05,16602034.0
2022-04-25T00:00:00+05:30,240.94,244.29,244.48,238.34,25646465.0
2022-04-26T00:00:00+05:30,244.43,242.21,246.08,241.88,21756448.0
2022-04-27T00:00:00+05:30,243.06,241.84,244.01,241.41,17565606.0
2022-04-28T00:00:00+05:30,246.46,244.95,248.92,243.68,29582893.0
2022-04-29T00:00:00+05:30,245.0,248.26,248.26,244.01,21632700.0
2022-05-02T00:00:00+05:30,248.4,243.54,249.67,242.64,20092254.0
2022-05-04T00:00:00+05:30,245.19,249.2,251.13,244.1,27493362.0
2022-05-05T00:00:00+05:30,247.36,247.31,250.33,245.8,18997981.0
2022-05-06T00:00:00+05:30,251.7,244.48,252.36,244.39,36538590.0
2022-05-09T00:00:00+05:30,248.21,251.23,251.23,245.94,22674937.0
2022-05-10T00:00:00+05:30,245.19,247.31,251.84,244.57,19104307.0
2022-05-11T00:00:00+05:30,241.32,244.48,247.5,237.64,18374214.0
2022-05-12T00:00:00+05:30,238.72,240.7,242.03,235.18,21235239.0
2022-05-13T00:00:00+05:30,244.1,240.66,246.23,240.23,12629686.0
2022-05-16T00:00:00+05:30,239.85,245.38,245.38,238.82,8673100.0
2022-05-17T00:00:00+05:30,249.86,240.7,250.62,240.52,18855046.0
2022-05-18T00:00:00+05:30,251.84,251.09,252.79,248.4,21400087.0
2022-05-19T00:00:00+05:30,260.2,247.88,263.59,247.88,82937445.0
2022-05-20T00:00:00+05:30,264.3,261.47,266.52,261.47,34293364.0
2022-05-23T00:00:00+05:30,259.11,264.3,264.73,257.74,22989000.0
2022-05-24T00:00:00+05:30,255.67,259.58,259.58,254.86,16471406.0
2022-05-25T00:00:00+05:30,257.41,257.65,258.54,255.33,16196684.0
2022-05-26T00:00:00+05:30,251.75,253.21,253.21,249.06,19514185.0
2022-05-27T00:00:00+05:30,254.11,253.92,255.52,250.19,14267974.0
2022-05-30T00:00:00+05:30,253.97,255.33,255.81,252.6,12521072.0
2022-05-31T00:00:00+05:30,255.48,253.97,259.11,251.46,24586755.0
2022-06-01T00:00:00+05:30,256.61,255.48,258.73,255.05,15572854.0
2022-06-02T00:00:00+05:30,258.17,255.52,259.06,252.83,15086807.0
2022-06-03T00:00:00+05:30,257.41,259.58,260.24,256.37,13229552.0
2022-06-06T00:00:00+05:30,259.39,257.13,260.34,254.58,11574059.0
2022-06-07T00:00:00+05:30,258.54,257.88,259.58,256.99,11471677.0
2022-06-08T00:00:00+05:30,252.88,258.59,259.02,251.28,15214967.0
2022-06-09T00:00:00+05:30,255.67,252.79,256.47,250.85,10445819.0
2022-06-10T00:00:00+05:30,255.0,253.97,255.81,253.68,8868242.0
2022-06-13T00:00:00+05:30,249.81,251.46,254.01,248.26,11751516.0
2022-06-14T00:00:00+05:30,250.57,248.44,252.46,248.3,7863018.0
2022-06-15T00:00:00+05:30,248.63,251.09,252.31,248.3,5359970.0
2022-06-16T00:00:00+05:30,246.08,252.03,252.88,244.95,15142280.0
2022-06-17T00:00:00+05:30,248.54,244.48,249.34,244.05,17643828.0
2022-06-20T00:00:00+05:30,249.29,248.54,251.23,246.7,18095633.0
2022-06-21T00:00:00+05:30,254.77,250.14,255.67,249.29,14707587.0
2022-06-22T00:00:00+05:30,250.43,252.03,255.15,250.05,11993299.0
2022-06-23T00:00:00+05:30,250.62,250.62,252.27,247.69,9605782.0
2022-06-24T00:00:00+05:30,250.95,251.18,253.31,250.33,7429662.0
2022-06-27T00:00:00+05:30,254.82,252.03,255.48,251.56,8658379.0
2022-06-28T00:00:00+05:30,256.61,253.82,256.99,253.49,11907739.0
2022-06-29T00:00:00+05:30,258.69,254.16,259.58,254.06,16969830.0
2022-06-30T00:00:00+05:30,258.17,258.59,259.3,256.75,20406082.0
2022-07-01T00:00:00+05:30,268.41,258.17,269.02,256.0,37254254.0
2022-07-04T00:00:00+05:30,275.54,269.64,276.86,268.83,42250426.0
2022-07-05T00:00:00+05:30,270.82,276.57,276.57,269.73,19671500.0
2022-07-06T00:00:00+05:30,273.08,270.06,273.74,269.31,19379394.0
2022-07-07T00:00:00+05:30,275.58,274.69,276.72,272.33,14614315.0
2022-07-08T00:00:00+05:30,276.62,276.48,277.94,274.12,11770297.0
2022-07-11T00:00:00+05:30,278.46,276.57,280.3,275.68,13086327.0
2022-07-12T00:00:00+05:30,276.29,276.57,278.79,274.59,14910560.0
2022-07-13T00:00:00+05:30,277.56,276.57,278.27,276.29,9828591.0
2022-07-14T00:00:00+05:30,274.54,277.8,279.74,272.94,14211074.0
2022-07-15T00:00:00+05:30,277.09,275.63,277.52,273.27,11680251.0
2022-07-18T00:00:00+05:30,278.74,278.46,279.69,277.28,11987958.0
2022-07-19T00:00:00+05:30,278.08,278.46,279.03,276.29,9734145.0
2022-07-20T00:00:00+05:30,281.48,278.37,282.71,277.14,16727051.0
2022-07-21T00:00:00+05:30,282.76,282.24,285.26,281.29,16995670.0
2022-07-22T00:00:00+05:30,283.7,283.18,285.54,281.39,10559546.0
2022-07-25T00:00:00+05:30,284.22,282.24,285.97,282.05,11272710.0
2022-07-26T00:00:00+05:30,285.49,284.12,286.72,283.61,10317614.0
2022-07-27T00:00:00+05:30,287.1,285.87,287.9,283.75,9901240.0
2022-07-28T00:00:00+05:30,286.44,287.81,288.09,285.45,11482833.0
2022-07-29T00:00:00+05:30,286.06,287.9,288.75,284.46,17938427.0
2022-08-01T00:00:00+05:30,290.26,286.96,291.49,286.11,16833282.0
2022-08-02T00:00:00+05:30,292.57,292.62,298.9,290.92,41297843.0
2022-08-03T00:00:00+05:30,290.87,293.47,293.47,286.63,18746198.0
2022-08-04T00:00:00+05:30,292.15,290.73,292.95,289.93,16846378.0
2022-08-05T00:00:00+05:30,293.42,292.15,294.32,291.77,10687921.0
2022-08-08T00:00:00+05:30,295.59,293.52,296.35,292.67,8800524.0
2022-08-10T00:00:00+05:30,293.75,295.59,296.49,293.33,9453564.0
2022-08-11T00:00:00+05:30,289.08,295.45,295.88,288.18,11532540.0
2022-08-12T00:00:00+05:30,291.25,289.08,292.05,287.43,6803954.0
2022-08-16T00:00:00+05:30,293.14,291.25,294.04,291.25,9121228.0
2022-08-17T00:00:00+05:30,295.03,294.23,295.69,293.56,8449562.0
2022-08-18T00:00:00+05:30,297.95,295.45,298.28,295.07,10470881.0
2022-08-19T00:00:00+05:30,294.51,298.43,298.43,293.75,11041430.0
2022-08-22T00:00:00+05:30,296.77,293.75,299.23,293.56,12030292.0
2022-08-23T00:00:00+05:30,298.19,295.41,298.28,294.6,9893550.0
2022-08-24T00:00:00+05:30,296.49,298.05,301.54,295.5,12020816.0
2022-08-25T00:00:00+05:30,294.84,297.76,298.66,294.13,8219939.0
2022-08-26T00:00:00+05:30,295.36,297.1,297.72,294.51,7369759.0
2022-08-29T00:00:00+05:30,295.97,292.62,297.29,291.53,12036186.0
2022-08-30T00:00:00+05:30,302.53,296.63,303.38,296.63,18888368.0
2022-09-01T00:00:00+05:30,299.79,301.59,303.85,298.28,14042236.0
2022-09-02T00:00:00+05:30,305.03,300.83,306.07,300.22,27288752.0
2022-09-05T00:00:00+05:30,310.41,306.78,311.12,305.6,18509612.0
2022-09-06T00:00:00+05:30,308.81,311.5,311.5,308.1,12681727.0
2022-09-07T00:00:00+05:30,307.82,307.72,309.89,307.02,8566064.0
2022-09-08T00:00:00+05:30,311.4,310.56,312.07,309.14,11559173.0
2022-09-09T00:00:00+05:30,311.97,312.07,314.61,311.5,9966871.0
2022-09-12T00:00:00+05:30,312.35,313.39,313.76,311.5,9230160.0
2022-09-13T00:00:00+05:30,315.65,313.1,316.22,312.07,11145032.0
2022-09-14T00:00:00+05:30,316.55,312.44,319.99,312.4,12995598.0
2022-09-15T00:00:00+05:30,315.37,317.54,318.15,314.24,8918681.0
2022-09-16T00:00:00+05:30,312.73,313.72,315.84,311.22,13234837.0
2022-09-19T00:00:00+05:30,316.79,310.65,318.01,310.65,15218666.0
2022-09-20T00:00:00+05:30,317.16,319.76,320.56,316.22,10091848.0
2022-09-21T00:00:00+05:30,321.84,317.16,325.85,316.69,22238859.0
2022-09-22T00:00:00+05:30,325.71,321.88,329.2,321.79,25616105.0
2022-09-23T00:00:00+05:30,326.98,328.02,329.95,324.05,24195269.0
2022-09-26T00:00:00+05:30,313.95,325.52,326.55,313.15,17168297.0
2022-09-27T00:00:00+05:30,316.08,316.22,320.51,315.27,10584449.0
2022-09-28T00:00:00+05:30,306.73,313.34,314.61,306.12,16476643.0
2022-09-29T00:00:00+05:30,314.38,310.56,316.12,309.38,19367118.0
2022-09-30T00:00:00+05:30,313.58,314.38,316.93,311.64,13166048.0
2022-10-03T00:00:00+05:30,306.21,314.24,314.33,305.13,9652434.0
2022-10-04T00:00:00+05:30,314.19,310.27,315.27,309.61,9326105.0
2022-10-06T00:00:00+05:30,317.78,316.22,320.28,313.91,23555697.0
2022-10-07T00:00:00+05:30,315.37,317.92,317.97,312.73,11130064.0
2022-10-10T00:00:00+05:30,309.47,311.5,312.87,307.77,9946635.0
2022-10-11T00:00:00+05:30,308.01,310.56,311.92,306.87,11240111.0
2022-10-12T00:00:00+05:30,311.59,309.56,312.87,306.54,10951520.0
2022-10-13T00:00:00+05:30,310.22,311.45,312.73,309.61,7698315.0
2022-10-14T00:00:00+05:30,313.48,313.67,315.18,312.3,6806509.0
2022-10-17T00:00:00+05:30,313.62,312.54,315.98,311.12,7340599.0
2022-10-18T00:00:00+05:30,321.22,315.23,321.88,314.85,22127980.0
2022-10-19T00:00:00+05:30,326.93,323.86,327.97,320.75,17263951.0
2022-10-20T00:00:00+05:30,330.09,327.55,331.27,325.47,19571971.0
